R3TW6HQAQUMZNE,5,0,0,N,Y
R3IQ7ISJP16BEN,5,2,2,N,Y
R2E1GMXW7F3EE9,1,1,2,N,Y
R2XQ3Z6IF9ZTDA,5,0,0,N,Y
R1PO3KEHCRAQD2,1,0,0,N,Y
R18DMFG74BVW60,5,0,0,N,Y
R2V4XFJZRCYOSW,5,0,0,N,Y
R2KPS2UE23EYIO,5,0,0,N,Y
R1EJV69RXT1VM6,5,0,0,N,Y
RRS3JP1BZRBAP,5,0,0,N,Y
R6IBIPK1NIOCW,1,0,0,N,Y
R1VLIJZI5K07QR,3,0,0,N,Y
R3F0HAJEHQUZNO,5,0,0,N,Y
R92M5NYRYTUA0,5,0,0,N,Y
RDT4RPB4KF4FB,1,0,0,N,Y
R2DPBA0KEA3K5P,1,1,1,N,Y
R26S1KJL72463X,4,0,0,N,Y
R8JYFIZ6D7CJM,5,0,0,N,Y
R2EDKH5PDGC220,1,1,1,N,Y
R1Y9YH2WJ83U3,5,0,0,N,Y
R3A3KIGRT6I3YJ,1,0,0,N,Y
R1JWSHX0S0BD5H,5,0,0,N,Y
R2SLIUEFX4Q2TS,3,0,0,N,Y
R16D3861VB83WO,4,0,0,N,Y
RHYHCD01B11CV,5,0,0,N,Y
R1V38XD5XACTXN,3,0,0,N,Y
R3UI29A4W898JD,5,0,0,N,Y
RQVG2D8RNVPP3,5,0,1,N,Y
RWHDGPYIC6K3G,1,0,0,N,N
R9R69PU3QTAHJ,4,0,0,N,Y
R3MPCDDWB4R5DC,1,0,0,N,Y
RI794I3PWN8U7,1,1,1,N,Y
R3OFWQC9ZX7JYT,5,0,0,N,Y
R2OZ6S2K3IGX6W,1,1,1,N,Y
RDTIK911J7DL8,5,0,0,N,Y
R1RKAHS2B4A22K,5,0,0,N,Y
R16I3EDVSCYR3F,5,0,0,N,Y
R13VL62Y2HBQ0B,5,15,21,N,Y
RN6AFF0TC6ONI,2,4,4,N,Y
R1TGGC2VA2S5SH,5,0,0,N,Y
R3ANVKDKC9XRGA,3,0,0,N,Y
R9YO3ICKKK495,5,0,0,N,Y
R28UDMTXMUZIB7,5,0,0,N,Y
R2W9W6S62RTVVU,5,0,0,N,Y
R2PBAAOBBKR3LU,2,0,0,N,Y
RIHIN1AICZDRF,2,0,2,N,Y
R3ULYY6J7F9MGM,5,0,0,N,Y
R3C67APFME2LKL,1,0,0,N,Y
R2UBH2O5OIILWC,5,0,0,N,Y
R3189UP9B32HT,5,0,0,N,Y
R23Y55PV5EU1BI,1,0,0,N,Y
R2O2O5KVKUF2GJ,5,0,0,N,Y
R20HR36YPMNB9L,2,0,0,N,Y
RIWA38ZFIPO86,3,0,0,N,Y
R3VEYM3KPO9G9S,5,0,0,N,Y
R3MMUKQIDU87T2,1,0,2,N,Y
R1CQSM8KDW3M31,1,1,2,N,Y
R2KL85BR9M8FL9,5,0,0,N,Y
R17637G2U7QD3I,1,0,0,N,Y
R2PHI3NVJAU2UU,3,0,0,N,Y
R3IEXIWV01VQT5,3,0,0,N,Y
R30I3LJIBK2Z9U,5,0,0,N,Y
RP9FU8TP6ELBM,5,0,0,N,Y
R1FMW6DDQWDOH0,5,0,0,N,Y
R3VYGU6FI52GCF,1,0,0,N,Y
R34YWXMKL9IJE2,4,0,0,N,Y
R11HPHLWU9J0AI,5,0,0,N,Y
RO2NCTSD376KF,5,0,0,N,N
R2XUWK5EL1H4QW,5,6,6,N,Y
R2DXPLTSAJ49ES,5,0,0,N,Y
R5SUFJSLRTC1Y,4,0,0,N,Y
R3Q1R6NC8XYZ5E,5,1,1,N,Y
R199DFPAW3W09P,1,0,0,N,Y
RLDCVB08CU1OS,5,0,0,N,Y
R2S3MDVJ3NVMLP,5,0,0,N,Y
R2G0LPOFSJP4OY,4,0,0,N,Y
R1IDPFCO4U6G7Z,1,0,0,N,Y
R1161NLS6JTXU1,5,1,1,N,Y
RXZS6HXEKXJ42,5,1,1,N,Y
RJQWVO0QV2WQ4,5,0,0,N,N
R34J2HYILFN676,5,0,0,N,N
R3MBNS7CQYAI94,5,1,1,N,Y
RHULTY1F8J4DZ,4,0,0,N,Y
R20QIVBCBOV67,3,0,0,N,Y
R2NS56U13YBVFB,5,0,0,N,Y
R44ESZM5OAP2L,5,0,0,N,Y
RMPXM07H3SWVY,5,0,0,N,Y
R2Y97CC31YT18Q,1,0,0,N,Y
R3N9ZG6FITT1GA,4,0,0,N,Y
RPWKKGEOCZIB0,5,1,1,N,Y
R3TH7II0KO4NL,5,0,0,N,Y
R3NQCG3RI6MFZT,3,0,0,N,Y
R2Z0NJBYVH0ZY2,4,0,0,N,Y
R13FLTYGBMPS86,1,0,0,N,Y
R8HX24LDYIZ5P,1,0,0,N,Y
R205CFQDI6QYPJ,1,0,1,N,Y
R3A6GDXAK6UNRF,2,0,0,N,Y
R3NBG7X97H35NT,5,0,0,N,Y
R270VROLIKU1TY,5,0,0,N,Y
R12LIINNEOWDAP,1,0,0,N,Y
R2VUA274I50K37,5,1,1,N,Y
R3GDMGKLVT64ST,5,0,0,N,Y
R345S9LTDJL0XB,5,0,0,N,Y
RZ1SLOVQ4Q4N4,3,0,6,N,Y
RKHXR2IN67OQW,5,0,0,N,Y
R21ZG511BYWPQZ,5,1,1,N,Y
R354TU5G1BQ8AS,5,0,0,N,Y
R147NC34T5OPEY,5,0,0,N,Y
R1638TA4LLG2QZ,2,0,0,N,Y
R2O1G6UIKQ2JEU,5,0,0,N,Y
R10G8CN6HJYJMT,5,1,1,N,N
R30KW1UIYF6P8V,4,1,1,N,Y
RFTSONFI2XLPS,1,4,4,N,Y
RU5TZUYLI8IIY,5,0,0,N,Y
R101942B6V5J71,3,0,0,N,Y
R2J63HZEZ29XK2,5,0,0,N,Y
R3FTBNU2N3EUBI,5,0,0,N,Y
R62IWG4ZXHCYH,3,0,0,N,Y
R1LMP5ANAVE2U0,1,0,0,N,Y
R351729SS3I2KA,4,0,0,N,Y
R3T5NKLGYE1LUI,5,0,0,N,Y
R3Q4GPVQIHHJUJ,2,0,0,N,N
R25Q5U4QR9AN4,5,0,0,N,Y
R32KQJOCQI068P,3,0,0,N,Y
R2V8TVEGGRKPOZ,4,0,0,N,Y
RUQ37FOWA9H5X,5,0,0,N,Y
R30WUNNCVO63HZ,2,0,0,N,Y
R2IBYNDYCOUAVW,4,0,0,N,N
R21POWW7Q631OK,4,0,0,N,Y
R2O9ZJAOLLZ2AE,5,0,0,N,Y
R3J0J5VA9JA2MH,5,0,0,N,Y
RLAH5SU3TBR08,5,0,0,N,Y
R3JYHEEC24GVEE,1,0,0,N,N
R1WWB39UMU0M5L,5,0,0,N,Y
R3S72LOC1HVSH1,5,0,0,N,Y
R7QQ00GBCGRC5,5,0,0,N,Y
R2VSJR7JE912IP,5,0,0,N,N
RJ3QEFOMZ3C7O,5,0,0,N,N
R1FXHFM05UAXPO,5,0,0,N,Y
R1IEG0MB0YH7YE,5,0,0,N,Y
R1GABMPRSQH32H,4,0,0,N,Y
RLM0L4VQ66W84,1,0,0,N,Y
R1DWRDZ7MV5NFT,3,0,0,N,Y
R2ND2F0RHW8GFL,3,2,2,N,Y
RLRAYXYAEFBNP,5,0,0,N,Y
RIE7JOD8O6BAS,1,0,0,N,Y
R2177VB2UMSLFQ,5,0,0,N,Y
R22G55KAPZKJQV,4,20,21,N,Y
R373FD8FRJU9QD,5,0,0,N,Y
RD1O0YTQ0XPZ1,5,0,0,N,Y
R3R1UPU3QRV1YX,5,0,0,N,Y
R3SQ509FG26C1E,1,0,0,N,Y
R3478XQFY4PBYU,5,0,0,N,Y
R1SW3RXMQQ3806,5,0,0,N,Y
R1UTPQR2JO35J7,1,0,0,N,Y
R18WW9HA3RR244,5,0,1,N,N
RMQTV4E9708X9,3,0,0,N,Y
RH6Y0VOQIYYUH,5,0,1,N,Y
R2GLASB7F3RRDV,1,0,0,N,Y
R3RFPR7X60WN6C,5,0,0,N,Y
R5YF0PPU2S4Y,5,0,0,N,Y
RA156VKCYLPKF,4,0,1,N,Y
R2NZCVU9PM2ZF9,5,0,0,N,Y
R3Q7JYCR6P9LK0,5,0,0,N,Y
REHSO51ZUTMMT,5,0,0,N,Y
R1KWJWOCYK1601,5,0,0,N,Y
R22VZ5QM5CD3JX,2,2,2,N,Y
R1F6MVMFY2DP17,1,0,0,N,Y
RXNDQS6O0LV6X,5,0,0,N,Y
R2OF7L7SFXDG25,4,0,0,N,Y
RC2B9IINY30N1,1,0,0,N,Y
R3HV9K32TRWPWC,5,0,0,N,Y
R292T341H1R5WQ,3,0,0,N,Y
RWQUXCB5H81W1,4,0,0,N,Y
R25IUGJ2BJYLLZ,3,0,1,N,Y
R3RWXOGON9ZTCB,5,1,1,N,Y
R3C3CILLZ3ITS7,3,2,2,N,Y
R3TK8NZ7JHI91M,3,0,2,N,Y
RC10PRWC8SCJD,5,0,0,N,Y
R3SFXKPHV0HGKS,4,0,0,N,Y
R2CCXTYSA6C9FA,5,0,0,N,Y
R38229ATJHNPG4,4,0,1,N,Y
RTABZ1UI35EZG,5,0,0,N,Y
R1AZ48HLP5X569,1,0,0,N,Y
RXIDIUP4C94P3,5,0,0,N,Y
RL35PU0II54QF,1,0,0,N,Y
RIB6L1CUV2BJL,5,0,0,N,N
RX5CWYGQZRDBR,3,0,0,N,Y
R3RO100RJBIVWY,5,0,0,N,N
R1JBITR5W1CO85,4,0,0,N,Y
R13YWV1WMHXC36,4,1,1,N,Y
R25DCQX6I6E6J8,4,0,0,N,Y
R23EVX4QZE5I9H,4,0,0,N,Y
R2U40FJN7VLS3J,1,1,1,N,Y
R3AHSW5GRVCFV6,3,0,0,N,Y
R2W1MIQKDQ9EWR,3,0,0,N,Y
R1HSELPDZR3FT7,4,0,0,N,Y
R2CTZDXJCCGNGJ,1,0,0,N,Y
R1WQYCHJTVQ6CS,5,0,0,N,Y
R2ZI6H7NK87ZSA,5,0,0,N,Y
R1F5KFOKYOPTTK,5,0,0,N,Y
RCL2KDCDPOSAR,5,0,0,N,Y
R36M2VOYWRFP08,4,0,0,N,Y
R2MBSAA00SYIKI,3,0,0,N,Y
RZHEH04FFTYZP,5,0,0,N,Y
R1RW9NS2S6B9J,4,0,0,N,Y
R3FVW5Z4QMQRRS,5,0,0,N,Y
R1XG9G7QS7M3EQ,5,1,1,N,Y
R26GAYM3BZQM1T,3,0,0,N,Y
R3OSOZZQZ6OAA0,3,0,1,N,Y
R26OW3PUG7Y7AI,5,0,0,N,Y
R3N65DZH8O0F4H,3,0,0,N,Y
RX2JXOZKPG0CN,2,0,0,N,Y
RQ8H122F05326,5,3,3,N,Y
R241W7FSI94FU,4,0,0,N,Y
R308MECAY6PENI,2,0,1,N,Y
R1Q7L5OZPQPWPZ,5,0,0,N,Y
RRUETB6KMKEYC,1,3,4,N,N
R2T6TO2Q9V8VWJ,5,0,0,N,Y
R22RW8AASKK5P1,2,0,0,N,Y
R1ELQLWF9OFEIZ,4,0,0,N,Y
R2NNAB3ASNM7GK,4,0,0,N,Y
R22B1SMB04OHND,5,0,0,N,Y
RBHBGYAW75M4V,5,0,0,N,Y
R2HDIYSFMZFPMN,5,0,0,N,Y
R3GW51314P7FVY,5,1,1,N,Y
RC40NPB3NHLH7,5,0,0,N,Y
R13WJHD3W9WEZW,5,0,0,N,Y
R1HPB3TQW7TF07,5,0,0,N,Y
R3TIIAIEY2GUUS,5,0,0,N,Y
RYR999MW1EQWT,5,0,0,N,Y
RYOIVD45H1O1G,5,0,0,N,Y
R2WT35PROIYRYU,5,0,0,N,Y
R3T6CG22ZZL4U8,4,0,0,N,Y
R1RSKOBHZ5I5NI,2,1,1,N,Y
R1L9GX1UZ86KZB,4,0,0,N,Y
R2XG491GANVGE9,5,0,0,N,Y
RA2ILN2YMH03B,4,1,1,N,Y
R1JXWICTMM9HF2,5,2,2,N,Y
R3QL2UPH2B7YFT,3,0,1,N,Y
R1FUJCVCTSBBIF,2,2,2,N,Y
R318AI6L2WLYRJ,5,0,0,N,Y
R3PMES3OALVMM7,5,0,0,N,Y
R2JQ5D9EQPYLQY,5,0,0,N,Y
R3HRVFB3QDA1XQ,4,0,0,N,Y
R3K2FOOM064TY0,5,0,0,N,Y
R285NVTRMMK68Z,3,0,0,N,Y
R10NCUDXT4U1ZE,5,0,0,N,Y
R2FRMBFZL4BNXT,5,0,0,N,Y
R3C1FZEHU1GY31,1,0,0,N,Y
R2C35IK3Q238KY,1,1,3,N,Y
R3MDKGALMXLO8E,5,0,0,N,Y
R26V6RAEOILFZV,4,0,0,N,Y
R1I3R4BWR5BAY0,5,0,0,N,Y
R2RXOPQJHW87QD,5,0,0,N,Y
R3GJV0Y3V6G3YO,4,1,1,N,Y
R2YVQVUII3JRM6,5,0,0,N,Y
RWSOXGJ6CSTMA,4,0,0,N,Y
R1QUDBRW34S49X,5,0,0,N,Y
R3EP85GEORC04T,5,0,0,N,Y
R1H9B8PDQD0U0T,2,0,0,N,Y
R1YOJQ7CKCMO3B,5,0,0,N,Y
R36XLN66TWN4WB,2,0,0,N,Y
RJ1M41YKO272H,5,0,0,N,Y
RXGZBPV1AAC49,4,0,0,N,Y
R2EMGY11OAKMHP,5,0,0,N,Y
R11FZ1EKC1CJCR,5,0,0,N,Y
R2R5U5ECZN08NC,5,0,0,N,Y
R1RDPXHVLVVSI8,1,0,0,N,Y
R3M13N1RQESAT,1,0,0,N,Y
RU9E939Y4QVUZ,4,0,0,N,Y
R854ESJ3L2IPN,5,1,1,N,Y
R3EQ2A2YX9E0UY,5,2,4,N,N
R6GG6WUHJVOO9,2,0,0,N,N
R1KABLAC4H88FS,5,0,0,N,Y
R344HMPGL4ZKPN,4,0,0,Y,N
R3SEOSO03U2FTW,5,17,17,N,Y
RYSNSATSAK80G,1,1,1,N,Y
RB93QB215YC7F,3,0,0,N,Y
R2SE5QOGLMUJO0,5,0,0,N,Y
RG9XZ8B5I7DWY,5,0,1,N,Y
RSS1CKFAGLAWY,1,0,0,N,Y
R3RYF6I5NFGYYF,5,0,0,N,Y
R3S17CDFDQ6NWV,2,0,0,N,Y
R2OSFLI0ORZO6P,1,1,1,N,Y
R1MNISRHHR1JMH,5,0,0,N,Y
R1P7DTCO9BKSHT,5,0,0,N,Y
R1TGQ0SP0WM2LP,5,0,0,N,Y
R39Z7O617R733A,4,0,0,N,Y
R2RO44282WL2TD,2,0,0,N,Y
R2L9NAKRTT93S8,5,0,0,N,Y
RO2CXQPFB35MV,3,1,1,N,Y
R1SEVBLV0I3VGY,5,0,0,N,Y
R1CFDSLW76V4W0,4,0,0,N,Y
R1974UOS7ZLR,2,0,0,N,Y
R2WWCLWVBE9QGU,4,0,0,N,Y
RQ9KH38HQ4IS7,5,0,0,N,Y
R1NKWBSP3L5HZP,5,0,1,N,Y
R341YREZB2K5YZ,4,0,0,N,Y
R1FN2BQEI453PW,5,0,1,N,Y
R3NBU5XPSKLX9W,3,0,0,N,Y
R32W6YX9M8TI8F,4,1,1,N,Y
R1E5NIU37XN2TJ,5,0,0,N,Y
R1NQK6AKOMT3Y7,5,1,1,N,Y
R1H1O64WYIMIGM,5,0,0,N,Y
RHLYCKUGKLSF0,5,0,0,N,N
R3P6X8JTITX7KS,3,0,0,N,Y
RUB5F7MP0XDZQ,1,0,1,N,Y
R3UA40SS5BV5SW,5,0,0,N,Y
R1RX5RHZC9TBH5,3,1,2,N,Y
R2BKQPH5I6618J,5,0,0,N,Y
R2QS54NNFU7KQL,3,0,0,N,Y
R3PSGQHPXDGO0D,4,0,0,N,Y
R11XESNBVKLYSD,5,0,0,N,Y
RF1F4KU46AX97,4,0,0,N,N
R23L2N2ZX0QLWP,4,0,0,N,Y
R3VZOCC5YZIRAF,5,1,1,N,Y
R3YB9QRDLAA79,5,0,0,N,Y
R23JQDBEWIGR0W,5,0,0,N,Y
R39VSRSFN69KAO,5,0,0,N,N
R3BVFRTKS15LSC,2,3,3,N,Y
RVCOIFQWMEFCM,5,0,0,N,Y
R35RDOYEVFS6I8,5,0,0,N,Y
R3B5J5T23RNM73,5,0,0,N,Y
R20Q5GPID4HTC8,4,0,0,N,Y
R1MTBHCM4BXD82,5,0,0,N,Y
R3GO91IH1V4GZQ,2,0,0,N,Y
R1EYFLKTNF6QIW,5,2,3,N,N
RXH7ORVVGKW3C,5,2,2,N,Y
R1W4JCN0WVLOYF,1,3,3,N,Y
R1266X3WFBK4D4,5,0,0,N,Y
R210VX1BFYPU7K,5,0,0,N,Y
RMYGDEB324ZTH,5,0,0,N,Y
R2SOCLGSXXTI22,5,0,0,N,Y
R15UHD6WQVS789,5,9,9,N,Y
R3FC6JH94LWGDI,4,0,0,N,Y
R3JILCXHSW89K3,2,1,1,N,Y
R2626ZXTOWK1EH,5,0,0,N,Y
R3M3ZU44CQI1UA,4,0,1,N,Y
RDEF9QEW65A2K,5,0,0,N,Y
RLGNI5VO7Z5OV,5,0,0,N,Y
R2TDI0RK2WUB9B,5,0,0,N,Y
R31MQTA7ONUN6A,5,0,0,N,Y
RU7WQYCYW3BC3,3,1,1,N,Y
RR3YQIQHORMQ1,4,0,0,N,Y
RPKDUANJ9QEQX,1,0,0,N,Y
ROAYJ8ZNKKTXR,5,0,0,N,N
R3LW5H6L24F65F,4,0,0,N,Y
R2RX7E0BB44HZP,1,0,2,N,Y
R3VG8HP2767HWG,1,0,0,N,Y
RHKUNA35YIQDW,4,1,1,N,N
R1215D76DKIR9E,5,0,0,N,Y
R2W3X6VTSVLFTQ,4,0,0,N,N
RWZ01A9TP1MAE,5,0,0,N,Y
R3R4TR1INOL8UZ,5,0,0,N,Y
RZRT9RB9UD2PY,1,0,0,N,Y
ROHCYY1ZW2G0T,5,0,0,N,Y
R2GPIGXGXSQ07B,5,0,0,N,Y
R3FBND28XRZHT9,5,12,15,N,N
R2VQCGAF6WAFSJ,1,0,0,N,Y
R16T901YOLM2L7,3,0,0,N,Y
R24LE0IDTE024K,1,0,0,N,Y
R2HDHUAW1SSPW0,5,0,0,N,Y
R208LOUU47S29K,2,0,0,N,Y
R39386LTJGTTY2,5,0,0,N,Y
R1PE07G49WNPL1,5,0,0,N,Y
R3J1GRLN9VU8IT,4,0,0,N,N
R2IQEV492IA3TN,5,0,0,N,Y
R237R0Y17VZSQ8,5,0,0,N,Y
RS2V87SMLNOM5,5,1,1,N,N
R2W4OWT5WPSJ4Q,1,1,2,N,Y
R2SZRAVCYSGTSC,3,0,1,N,Y
R1TIDWG0EOAHR0,4,0,0,N,Y
R2S0TCFUQP8132,4,0,0,N,Y
R3D34M0ENFBW13,5,0,0,N,Y
R21NIGY28QWOB1,4,4,4,N,Y
R2RTZ1XTGCDX6W,5,0,0,N,Y
R1XKV24FN0LLLC,1,0,1,N,Y
R1XEYWN4E9XQBC,4,1,1,N,Y
R3UTTHFP3DRUGO,5,0,0,N,Y
R2W65WDQCBGOXA,5,0,0,N,Y
R126ZVLBUUH7C9,3,1,1,N,Y
R3KBS4WI5ZFLNX,5,0,0,N,Y
R17D898U44PR1Q,4,0,2,N,Y
RLL1DXEQG7PW5,5,0,0,N,Y
RMO9DFPTAMFAG,5,0,0,N,Y
R3V9VRDVXMOJCK,5,1,1,N,Y
R2NC25EWEX7ZD,3,0,0,N,Y
R15CQ4YKL282OV,5,0,0,N,Y
R14TNQVFXO2W8I,5,0,0,N,Y
R1WHQT0JX84ITT,4,0,0,N,Y
RIVWYH6C0T0TR,5,0,0,N,Y
R1U0LCP9IRT6MK,5,0,0,N,Y
R3AR4YMGC0XQXI,5,0,0,N,Y
R1A6CEZMSJW3H1,5,0,0,N,Y
R390DYX0X3HWKM,5,1,1,N,Y
R3RUYKV6Q50R,5,0,0,N,Y
RCV8FKZ5UQSLY,5,0,1,N,Y
R2WSGZ3EU8EC8W,5,0,0,N,Y
R2IEMV69139PHO,5,0,0,N,Y
R26D5J3RS1CPIE,5,0,0,N,Y
